,id,eventId,minute,second,teamId,x,y,expandedMinute,period,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,match_id,playerName,match_string,team_name,team,Venue
781,2440409773.0,396,45,20.0,26,27.7,95.6,47,SecondHalf,Pass,Successful,"[{'Angle': '3.5'}, {'PassEndY': '85.7'}, {'PassEndX': '9.0'}, {'Length': '20.8'}, {'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,377168,9.0,85.7,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
782,2440409805.0,397,45,23.0,26,9.2,88.9,47,SecondHalf,Pass,Unsuccessful,"[{'Angle': '0.1'}, {'Chipped': True}, {'PassEndX': '29.7'}, {'PassEndY': '91.2'}, {'StandingSave': True}, {'Length': '21.6'}, {'Zone': 'Back'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,115726,29.7,91.2,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
783,2440409809.0,476,45,25.0,167,59.0,8.8,47,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '8.6'}, {'Zone': 'Right'}, {'HeadPass': True}, {'Angle': '6.3'}, {'StandingSave': True}, {'Length': '7.7'}, {'PassEndX': '66.3'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",True,69778,66.3,8.6,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
784,2440409823.0,398,45,26.0,26,27.8,92.7,47,SecondHalf,Interception,Successful,[{'Zone': 'Back'}],"['touches', 'interceptionAll', 'interceptionWon']",True,74939,,,,,,,,,,,,1636165,Thiago,Liverpool - Man City,Liverpool,Liverpool,Home
785,2440409859.0,399,45,29.0,26,30.5,93.3,47,SecondHalf,BallTouch,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Back'}, {'Head': True}]","['touches', 'turnover']",True,96182,,,,,,,,,,,,1636165,Roberto Firmino,Liverpool - Man City,Liverpool,Liverpool,Home
786,2440409907.0,400,45,31.0,26,32.4,85.7,47,SecondHalf,Challenge,Unsuccessful,"[{'Zone': 'Back'}, {'Defensive': True}, {'OppositeRelatedEvent': '477'}]",['challengeLost'],False,74939,,,,,,,,,,,,1636165,Thiago,Liverpool - Man City,Liverpool,Liverpool,Home
787,2440409885.0,477,45,31.0,167,67.6,14.3,47,SecondHalf,TakeOn,Successful,"[{'Zone': 'Right'}, {'StandingSave': True}, {'OppositeRelatedEvent': '400'}, {'Offensive': True}]","['touches', 'dribbleWon']",True,303139,,,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
788,2440409925.0,478,45,32.0,167,64.6,20.9,47,SecondHalf,Pass,Successful,"[{'Zone': 'Center'}, {'PassEndY': '35.1'}, {'Length': '13.8'}, {'StandingSave': True}, {'PassEndX': '55.2'}, {'Angle': '2.4'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,303139,55.2,35.1,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
789,2440409933.0,479,45,33.0,167,55.2,35.1,47,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,136741,,,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
790,2440409985.0,480,45,34.0,167,55.2,35.1,47,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Length': '14.9'}, {'Angle': '2.4'}, {'PassEndY': '50.1'}, {'StandingSave': True}, {'PassEndX': '44.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,136741,44.8,50.1,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
791,2440410041.0,481,45,38.0,167,45.7,57.3,47,SecondHalf,Pass,Successful,"[{'Length': '27.9'}, {'Zone': 'Left'}, {'StandingSave': True}, {'PassEndX': '63.2'}, {'PassEndY': '88.1'}, {'Angle': '0.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,122945,63.2,88.1,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
792,2440410147.0,482,45,42.0,167,69.2,83.5,47,SecondHalf,Pass,Successful,"[{'PassEndY': '81.1'}, {'Zone': 'Left'}, {'Angle': '6.2'}, {'Length': '29.1'}, {'StandingSave': True}, {'PassEndX': '96.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,128967,96.9,81.1,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
793,2440410189.0,483,45,51.0,167,90.5,81.2,47,SecondHalf,Pass,Successful,"[{'PassEndY': '67.6'}, {'PassEndX': '67.2'}, {'Angle': '3.5'}, {'Zone': 'Center'}, {'StandingSave': True}, {'Length': '26.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passRight', 'finalThird', 'pos']",True,113069,67.2,67.6,,,,,,,,,,1636165,Jack Grealish,Liverpool - Man City,Man City,Man City,Away
794,2440410229.0,484,45,53.0,167,67.2,66.0,47,SecondHalf,Pass,Successful,"[{'PassEndY': '54.2'}, {'PassEndX': '69.2'}, {'Angle': '5.0'}, {'Length': '8.3'}, {'StandingSave': True}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,122945,69.2,54.2,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
795,2440410287.0,485,45,55.0,167,69.5,51.2,47,SecondHalf,Pass,Successful,"[{'Length': '26.9'}, {'PassEndY': '36.3'}, {'Zone': 'Center'}, {'Throughball': True}, {'StandingSave': True}, {'ShotAssist': '15'}, {'Angle': '5.9'}, {'Chipped': True}, {'IntentionalAssist': True}, {'PassEndX': '93.2'}, {'KeyPass': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'passChipped', 'passThroughBallAccurate', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassThroughball', 'passForward', 'passRight', 'finalThird', 'pos']",True,303139,93.2,36.3,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
796,2440410291.0,486,45,59.0,167,94.0,39.5,47,SecondHalf,SavedShot,Successful,"[{'RelatedEventId': '485'}, {'BoxCentre': True}, {'BlockedY': '45.8'}, {'Assisted': True}, {'IntentionalAssist': True}, {'Zone': 'Center'}, {'RegularPlay': True}, {'OppositeRelatedEvent': '401'}, {'GoalMouthY': '48.8'}, {'BlockedX': '98.2'}, {'LowCentre': True}, {'LeftFoot': True}, {'GoalMouthZ': '13.9'}, {'StandingSave': True}]","['touches', 'shotOnTarget', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotLeftFoot']",True,104749,,,485.0,303139.0,98.2,45.8,13.9,48.8,True,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
797,2440410301.0,401,45,59.0,26,2.6,54.3,47,SecondHalf,Save,Successful,"[{'Hands': True}, {'OppositeRelatedEvent': '486'}, {'ParriedDanger': True}, {'Zone': 'Back'}, {'KeeperSaveInTheBox': True}]","['touches', 'parriedDanger', 'keeperSaveTotal', 'keeperSaveInTheBox', 'saveHands', 'saveObp', 'savePenaltyArea']",True,73399,,,,,,,,,,,,1636165,Adrián,Liverpool - Man City,Liverpool,Liverpool,Home
798,2440410365.0,402,46,1.0,26,8.7,50.0,48,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '76.0'}, {'Longball': True}, {'Angle': '0.6'}, {'PassEndX': '35.9'}, {'Zone': 'Back'}, {'StandingSave': True}, {'Length': '33.6'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,115916,35.9,76.0,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
799,2440410323.0,487,46,2.0,167,72.2,28.6,48,SecondHalf,Interception,Successful,[{'Zone': 'Center'}],"['touches', 'interceptionAll', 'interceptionWon']",True,69778,,,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
800,2440410347.0,488,46,4.0,167,74.0,33.4,48,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Center'}, {'Length': '6.0'}, {'Angle': '3.1'}, {'PassEndY': '34.0'}, {'PassEndX': '68.3'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passBack', 'passLeft', 'finalThird', 'pos']",True,73084,68.3,34.0,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
801,2440410377.0,403,46,4.0,26,35.6,73.8,48,SecondHalf,Pass,Unsuccessful,"[{'Angle': '5.4'}, {'Length': '18.5'}, {'PassEndX': '47.1'}, {'StandingSave': True}, {'PassEndY': '53.1'}, {'Zone': 'Back'}, {'Longball': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,377168,47.1,53.1,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
802,2440410449.0,489,46,8.0,167,52.3,45.4,48,SecondHalf,Pass,Unsuccessful,"[{'Angle': '0.9'}, {'Zone': 'Left'}, {'PassEndY': '100.0'}, {'StandingSave': True}, {'Length': '49.1'}, {'Longball': True}, {'PassEndX': '82.0'}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,313171,82.0,100.0,,,,,,,,,,1636165,Rúben Dias,Liverpool - Man City,Man City,Man City,Away
803,2440410811.0,405,46,35.0,26,18.5,0.0,48,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '0.3'}, {'Length': '24.3'}, {'PassEndY': '8.5'}, {'PassEndX': '40.8'}, {'ThrowIn': True}, {'Longball': True}]","['touches', 'throwIn', 'passForward', 'passLeft', 'midThird']",True,318871,40.8,8.5,,,,,,,,,,1636165,Trent Alexander-Arnold,Liverpool - Man City,Liverpool,Liverpool,Home
804,2440410889.0,407,46,36.0,26,37.8,7.4,48,SecondHalf,BallTouch,Unsuccessful,"[{'Zone': 'Back'}, {'StandingSave': True}]","['touches', 'turnover']",True,96182,,,,,,,,,,,,1636165,Roberto Firmino,Liverpool - Man City,Liverpool,Liverpool,Home
805,2440410819.0,491,46,37.0,167,57.8,90.9,48,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,128967,,,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
806,2440410875.0,492,46,40.0,167,61.7,95.3,48,SecondHalf,Pass,Unsuccessful,"[{'Length': '7.0'}, {'Zone': 'Left'}, {'PassEndY': '94.4'}, {'PassEndX': '68.3'}, {'Angle': '6.2'}, {'StandingSave': True}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,128967,68.3,94.4,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
807,2440410877.0,406,46,40.0,26,29.9,5.9,48,SecondHalf,Interception,Successful,"[{'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'interceptionAll', 'interceptionWon']",True,68659,,,,,,,,,,,,1636165,Jordan Henderson,Liverpool - Man City,Liverpool,Liverpool,Home
808,2440410887.0,493,46,41.0,167,68.5,93.5,48,SecondHalf,Pass,Successful,"[{'Angle': '3.7'}, {'PassEndX': '63.6'}, {'Zone': 'Left'}, {'Length': '6.2'}, {'StandingSave': True}, {'PassEndY': '88.4'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,113069,63.6,88.4,,,,,,,,,,1636165,Jack Grealish,Liverpool - Man City,Man City,Man City,Away
809,2440410905.0,494,46,42.0,167,63.6,88.4,48,SecondHalf,Pass,Successful,"[{'StandingSave': True}, {'Length': '13.0'}, {'Angle': '4.1'}, {'PassEndX': '56.7'}, {'Zone': 'Center'}, {'PassEndY': '72.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,136741,56.7,72.6,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
810,2440410949.0,495,46,44.0,167,56.5,69.9,48,SecondHalf,Pass,Successful,"[{'Zone': 'Center'}, {'StandingSave': True}, {'Length': '24.4'}, {'PassEndY': '34.2'}, {'PassEndX': '54.0'}, {'Angle': '4.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,303139,54.0,34.2,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
811,2440410975.0,496,46,48.0,167,54.0,34.2,48,SecondHalf,Pass,Successful,"[{'Length': '15.0'}, {'PassEndY': '56.0'}, {'Angle': '1.4'}, {'PassEndX': '56.4'}, {'StandingSave': True}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,69778,56.4,56.0,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
812,2440411029.0,497,46,50.0,167,56.4,56.0,48,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Length': '15.8'}, {'StandingSave': True}, {'PassEndX': '43.9'}, {'PassEndY': '69.0'}, {'Angle': '2.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,303139,43.9,69.0,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
813,2440411049.0,498,46,52.0,167,43.9,69.0,48,SecondHalf,Pass,Successful,"[{'Length': '11.1'}, {'StandingSave': True}, {'PassEndY': '67.2'}, {'Zone': 'Center'}, {'PassEndX': '54.4'}, {'Angle': '6.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,122945,54.4,67.2,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
814,2440411097.0,499,46,53.0,167,54.4,67.2,48,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndY': '70.3'}, {'StandingSave': True}, {'Angle': '3.0'}, {'Length': '12.1'}, {'PassEndX': '43.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,136741,43.1,70.3,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
815,2440411197.0,500,46,56.0,167,39.2,68.4,48,SecondHalf,Pass,Successful,"[{'PassEndY': '51.2'}, {'PassEndX': '15.2'}, {'Angle': '3.6'}, {'Length': '27.8'}, {'Zone': 'Back'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,122945,15.2,51.2,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
816,2440411289.0,501,47,1.0,167,15.1,53.4,49,SecondHalf,Pass,Successful,"[{'Angle': '1.0'}, {'PassEndY': '71.4'}, {'Zone': 'Back'}, {'Length': '14.5'}, {'StandingSave': True}, {'PassEndX': '22.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,121774,22.5,71.4,,,,,,,,,,1636165,Ederson,Liverpool - Man City,Man City,Man City,Away
817,2440411355.0,502,47,6.0,167,26.0,71.8,49,SecondHalf,Pass,Successful,"[{'PassEndX': '29.5'}, {'Length': '12.1'}, {'Angle': '5.0'}, {'StandingSave': True}, {'PassEndY': '54.8'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,122945,29.5,54.8,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
818,2440411419.0,503,47,9.0,167,30.6,47.8,49,SecondHalf,Pass,Successful,"[{'Angle': '5.3'}, {'Longball': True}, {'StandingSave': True}, {'PassEndX': '47.8'}, {'PassEndY': '4.4'}, {'Zone': 'Back'}, {'Chipped': True}, {'Length': '34.6'}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,303139,47.8,4.4,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
819,2440411467.0,504,47,13.0,167,57.1,6.4,49,SecondHalf,Pass,Unsuccessful,"[{'Length': '24.7'}, {'Chipped': True}, {'Zone': 'Center'}, {'PassEndY': '25.8'}, {'PassEndX': '77.0'}, {'StandingSave': True}, {'Angle': '0.6'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'finalThird', 'pos']",True,69778,77.0,25.8,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
820,2440411527.0,408,47,15.0,26,21.9,71.4,49,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Length': '15.2'}, {'PassEndY': '85.0'}, {'PassEndX': '33.4'}, {'HeadPass': True}, {'Angle': '0.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",True,95408,33.4,85.0,,,,,,,,,,1636165,Virgil van Dijk,Liverpool - Man City,Liverpool,Liverpool,Home
821,2440411531.0,409,47,18.0,26,32.6,74.7,49,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,74939,,,,,,,,,,,,1636165,Thiago,Liverpool - Man City,Liverpool,Liverpool,Home
822,2440411555.0,410,47,18.0,26,32.6,74.7,49,SecondHalf,Pass,Successful,"[{'Length': '6.0'}, {'PassEndY': '68.5'}, {'Zone': 'Back'}, {'Angle': '5.5'}, {'PassEndX': '36.7'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,74939,36.7,68.5,,,,,,,,,,1636165,Thiago,Liverpool - Man City,Liverpool,Liverpool,Home
823,2440411577.0,411,47,20.0,26,36.9,73.9,49,SecondHalf,Pass,Successful,"[{'Angle': '1.1'}, {'StandingSave': True}, {'Zone': 'Back'}, {'PassEndX': '43.5'}, {'Length': '15.2'}, {'PassEndY': '93.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,68659,43.5,93.8,,,,,,,,,,1636165,Jordan Henderson,Liverpool - Man City,Liverpool,Liverpool,Home
824,2440411699.0,412,47,22.0,26,43.5,93.8,49,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '61.3'}, {'Zone': 'Left'}, {'StandingSave': True}, {'PassEndY': '94.8'}, {'Angle': '0.0'}, {'Length': '18.7'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,115726,61.3,94.8,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
825,2440411701.0,413,47,31.0,26,70.4,92.9,49,SecondHalf,Foul,Successful,"[{'OppositeRelatedEvent': '505'}, {'Foul': True}, {'Zone': 'Left'}, {'Offensive': True}]","['touches', 'foulGiven']",True,377168,,,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
826,2440411691.0,505,47,31.0,167,29.6,7.1,49,SecondHalf,Foul,Unsuccessful,"[{'Defensive': True}, {'Zone': 'Back'}, {'Foul': True}, {'OppositeRelatedEvent': '413'}, {'StandingSave': True}]",['foulCommitted'],False,104749,,,,,,,,,,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
827,2440412367.0,414,48,24.0,26,72.3,95.1,50,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Center'}, {'PassEndY': '27.4'}, {'Chipped': True}, {'LeftFoot': True}, {'StandingSave': True}, {'Angle': '5.2'}, {'PassEndX': '93.8'}, {'Longball': True}, {'Length': '51.3'}, {'FreekickTaken': True}, {'Cross': True}]","['touches', 'passLeftFoot', 'passChipped', 'passCrossInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,115726,93.8,27.4,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
828,2440412371.0,506,48,27.0,167,7.0,70.7,50,SecondHalf,Aerial,Successful,"[{'OppositeRelatedEvent': '415'}, {'Defensive': True}, {'Zone': 'Back'}]","['duelAerialWon', 'defensiveDuel']",False,122945,,,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
829,2440412377.0,415,48,27.0,26,93.0,29.3,50,SecondHalf,Aerial,Unsuccessful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '506'}, {'Offensive': True}]","['duelAerialLost', 'offensiveDuel']",False,115916,,,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
830,2440412399.0,507,48,27.0,167,7.7,68.8,50,SecondHalf,Clearance,Successful,"[{'Length': '18.9'}, {'Head': True}, {'PassEndX': '7.5'}, {'Angle': '1.6'}, {'PassEndY': '96.6'}, {'Zone': 'Back'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",True,122945,7.5,96.6,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
831,2440412461.0,416,48,32.0,26,90.9,8.9,50,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '42.5'}, {'Length': '22.9'}, {'Chipped': True}, {'Zone': 'Center'}, {'Angle': '1.6'}, {'Cross': True}, {'StandingSave': True}, {'PassEndX': '89.9'}, {'LeftFoot': True}]","['touches', 'passLeftFoot', 'passChipped', 'passCrossInaccurate', 'passBack', 'passLeft', 'finalThird', 'pos']",True,108226,89.9,42.5,,,,,,,,,,1636165,Mohamed Salah,Liverpool - Man City,Liverpool,Liverpool,Home
832,2440412575.0,512,48,33.0,167,10.3,48.0,50,SecondHalf,Aerial,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '417'}, {'Zone': 'Back'}]","['duelAerialWon', 'defensiveDuel']",False,122945,,,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
833,2440412469.0,417,48,33.0,26,89.7,52.0,50,SecondHalf,Aerial,Unsuccessful,"[{'Offensive': True}, {'Zone': 'Center'}, {'OppositeRelatedEvent': '512'}]","['duelAerialLost', 'offensiveDuel']",False,96182,,,,,,,,,,,,1636165,Roberto Firmino,Liverpool - Man City,Liverpool,Liverpool,Home
834,2440412467.0,508,48,33.0,167,10.7,59.0,50,SecondHalf,Clearance,Successful,"[{'Length': '13.7'}, {'Head': True}, {'PassEndX': '10.7'}, {'Angle': '4.7'}, {'Zone': 'Back'}, {'PassEndY': '38.8'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",True,122945,10.7,38.8,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
835,2440412497.0,509,48,36.0,167,10.7,38.8,50,SecondHalf,Pass,Successful,"[{'Length': '8.3'}, {'HeadPass': True}, {'Zone': 'Back'}, {'PassEndY': '44.0'}, {'PassEndX': '17.9'}, {'Angle': '0.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,69778,17.9,44.0,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
836,2440412505.0,510,48,36.0,167,17.9,44.0,50,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,104749,,,,,,,,,,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
837,2440412513.0,511,48,37.0,167,17.9,44.0,50,SecondHalf,Pass,Unsuccessful,"[{'StandingSave': True}, {'PassEndY': '61.2'}, {'Angle': '0.5'}, {'Length': '26.6'}, {'PassEndX': '40.6'}, {'Zone': 'Back'}, {'Longball': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,104749,40.6,61.2,,,,,,,,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
838,2440412531.0,418,48,39.0,26,62.9,43.9,50,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],False,68659,,,,,,,,,,,,1636165,Jordan Henderson,Liverpool - Man City,Liverpool,Liverpool,Home
839,2440412593.0,419,48,41.0,26,62.9,43.9,50,SecondHalf,Pass,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Center'}, {'PassEndX': '89.8'}, {'Length': '33.4'}, {'Longball': True}, {'PassEndY': '70.2'}, {'Chipped': True}, {'Angle': '0.6'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,68659,89.8,70.2,,,,,,,,,,1636165,Jordan Henderson,Liverpool - Man City,Liverpool,Liverpool,Home
840,2440412581.0,513,48,43.0,167,10.3,48.0,50,SecondHalf,Aerial,Successful,"[{'OppositeRelatedEvent': '420'}, {'Defensive': True}, {'Zone': 'Back'}]","['duelAerialWon', 'defensiveDuel']",False,69778,,,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
841,2440412601.0,420,48,43.0,26,89.7,52.0,50,SecondHalf,Aerial,Unsuccessful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '513'}, {'Offensive': True}]","['duelAerialLost', 'offensiveDuel']",False,115726,,,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
842,2440412619.0,514,48,43.0,167,11.5,36.3,50,SecondHalf,Clearance,Successful,"[{'PassEndX': '14.4'}, {'Zone': 'Back'}, {'Angle': '4.9'}, {'Length': '21.5'}, {'PassEndY': '5.0'}, {'Head': True}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",True,69778,14.4,5.0,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
843,2440412681.0,515,48,47.0,167,14.0,4.8,50,SecondHalf,Foul,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '421'}, {'Foul': True}, {'Zone': 'Back'}]","['touches', 'foulGiven']",True,136741,,,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
844,2440412679.0,421,48,47.0,26,86.0,95.2,50,SecondHalf,Foul,Unsuccessful,"[{'OppositeRelatedEvent': '515'}, {'Zone': 'Left'}, {'Foul': True}, {'Offensive': True}, {'StandingSave': True}]",['foulCommitted'],False,377168,,,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
