,id,eventId,minute,second,teamId,x,y,expandedMinute,period,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,match_id,playerName,match_string,team_name,Venue
905,2514102707,542,50,9,26,23.5,13.5,55,SecondHalf,Pass,Successful,"[{'Angle': '5.4'}, {'Length': '8.9'}, {'PassEndX': '28.9'}, {'PassEndY': '3.5'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,345957,28.9,3.5,,,,,,,,,,1640740,Ibrahima Konaté,Liverpool - Wolves,Liverpool,Home
906,2514102713,543,50,10,26,29,3.4,55,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '8.6'}, {'PassEndX': '31.0'}, {'Chipped': True}, {'Angle': '1.0'}, {'Zone': 'Back'}, {'Length': '4.1'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,318871,31,8.6,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
907,2514102747,451,50,15,161,64.8,91.7,55,SecondHalf,BallTouch,Successful,[{'Zone': 'Left'}],['touches'],TRUE,394933,,,,,,,,,,,,1640740,Matheus Nunes,Liverpool - Wolves,Wolves,Away
908,2514102773,452,50,16,161,42,93.8,55,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'HeadPass': True}, {'PassEndY': '87.5'}, {'Angle': '4.9'}, {'PassEndX': '42.9'}, {'Length': '4.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,355401,42.9,87.5,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
909,2514102777,453,50,17,161,42.3,87.8,55,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,394933,,,,,,,,,,,,1640740,Matheus Nunes,Liverpool - Wolves,Wolves,Away
910,2514102781,454,50,17,161,40.6,87.1,55,SecondHalf,Pass,Unsuccessful,"[{'Angle': '2.0'}, {'PassEndY': '93.5'}, {'Zone': 'Back'}, {'Length': '4.7'}, {'PassEndX': '38.9'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,394933,38.9,93.5,,,,,,,,,,1640740,Matheus Nunes,Liverpool - Wolves,Wolves,Away
911,2514102789,544,50,18,26,68.8,5.3,55,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,318871,,,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
912,2514102813,545,50,19,26,68.8,5.3,55,SecondHalf,Pass,Successful,"[{'PassEndX': '72.8'}, {'Zone': 'Right'}, {'PassEndY': '11.4'}, {'Length': '5.9'}, {'Angle': '0.8'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,318871,72.8,11.4,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
913,2514102857,546,50,20,26,72.8,11.4,55,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Right'}, {'PassEndX': '90.8'}, {'PassEndY': '8.6'}, {'Angle': '6.2'}, {'Length': '19.0'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,108226,90.8,8.6,,,,,,,,,,1640740,Mohamed Salah,Liverpool - Wolves,Liverpool,Home
914,2514102861,455,50,23,161,6.3,94.7,55,SecondHalf,Interception,Successful,[{'Zone': 'Back'}],"['touches', 'interceptionAll', 'interceptionWon']",TRUE,355401,,,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
915,2514102933,548,50,27,26,87.1,0,55,SecondHalf,Pass,Successful,"[{'ThrowIn': True}, {'Zone': 'Right'}, {'PassEndX': '80.0'}, {'PassEndY': '3.8'}, {'Angle': '2.7'}, {'Length': '8.3'}]","['touches', 'throwIn', 'passBack', 'passLeft', 'finalThird']",TRUE,318871,80,3.8,,,,,,,,,,1640740,Trent Alexander-Arnold,Liverpool - Wolves,Liverpool,Home
916,2514102953,549,50,31,26,74.5,11.4,55,SecondHalf,Pass,Successful,"[{'Zone': 'Center'}, {'PassEndY': '52.2'}, {'PassEndX': '64.2'}, {'Length': '29.8'}, {'Angle': '1.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,363982,64.2,52.2,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
917,2514102971,550,50,33,26,64,50.1,55,SecondHalf,Pass,Successful,"[{'Zone': 'Left'}, {'PassEndY': '84.8'}, {'PassEndX': '68.3'}, {'Angle': '1.4'}, {'Length': '24.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,95408,68.3,84.8,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
918,2514103019,551,50,36,26,75.6,85.3,55,SecondHalf,Pass,Successful,"[{'Angle': '0.3'}, {'PassEndY': '90.3'}, {'Zone': 'Left'}, {'Length': '12.5'}, {'PassEndX': '87.1'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,301455,87.1,90.3,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
919,2514103031,552,50,41,26,74.4,71.2,55,SecondHalf,Pass,Unsuccessful,"[{'Chipped': True}, {'Zone': 'Center'}, {'Angle': '4.9'}, {'Length': '7.1'}, {'PassEndY': '60.9'}, {'PassEndX': '75.4'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,400828,75.4,60.9,,,,,,,,,,1640740,Darwin Núñez,Liverpool - Wolves,Liverpool,Home
920,2514103041,457,50,42,161,24.7,42.7,55,SecondHalf,Clearance,Successful,"[{'Length': '13.9'}, {'PassEndY': '26.4'}, {'Angle': '5.4'}, {'Head': True}, {'Zone': 'Back'}, {'PassEndX': '32.7'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",TRUE,16161,32.7,26.4,,,,,,,,,,1640740,João Moutinho,Liverpool - Wolves,Wolves,Away
921,2514103089,553,50,44,26,65.9,75.3,55,SecondHalf,Pass,Successful,"[{'PassEndY': '57.6'}, {'PassEndX': '67.8'}, {'Length': '12.2'}, {'Angle': '4.9'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,444540,67.8,57.6,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
922,2514103139,554,50,46,26,70.8,47.9,55,SecondHalf,Pass,Successful,"[{'PassEndX': '72.5'}, {'Zone': 'Center'}, {'Angle': '4.9'}, {'PassEndY': '36.0'}, {'Length': '8.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,115916,72.5,36,,,,,,,,,,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
923,2514103159,555,50,51,26,72.9,46,55,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Center'}, {'Angle': '0.7'}, {'PassEndX': '95.0'}, {'Chipped': True}, {'Length': '29.7'}, {'PassEndY': '73.2'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,363982,95,73.2,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
924,2514103171,458,50,56,161,4.3,27.1,55,SecondHalf,KeeperPickup,Successful,[],['ballRecovery'],FALSE,122714,,,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
925,2514103313,459,51,9,161,9.6,52.4,56,SecondHalf,Pass,Successful,"[{'KeeperThrow': True}, {'Zone': 'Back'}, {'PassEndY': '70.3'}, {'Angle': '1.8'}, {'PassEndX': '7.3'}, {'Length': '12.4'}]","['touches', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,122714,7.3,70.3,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
926,2514103377,460,51,10,161,7.3,70.3,56,SecondHalf,Pass,Successful,"[{'Angle': '1.1'}, {'PassEndY': '96.2'}, {'PassEndX': '15.2'}, {'Length': '19.5'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,368310,15.2,96.2,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
927,2514103383,461,51,14,161,17.6,96.2,56,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '27.7'}, {'PassEndY': '89.4'}, {'Zone': 'Back'}, {'Angle': '5.9'}, {'Length': '11.6'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,355401,27.7,89.4,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
928,2514103389,556,51,14,26,72.6,8.8,56,SecondHalf,Interception,Successful,[{'Zone': 'Right'}],"['touches', 'interceptionAll', 'interceptionWon']",TRUE,363982,,,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
929,2514103447,462,51,18,161,9.3,83,56,SecondHalf,Pass,Unsuccessful,"[{'Longball': True}, {'Angle': '0.1'}, {'Zone': 'Left'}, {'PassEndY': '86.6'}, {'PassEndX': '55.2'}, {'Chipped': True}, {'Length': '48.3'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,368310,55.2,86.6,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
930,2514103457,557,51,20,26,43.4,12.9,56,SecondHalf,Pass,Successful,"[{'Zone': 'Right'}, {'PassEndX': '58.6'}, {'PassEndY': '13.5'}, {'HeadPass': True}, {'Length': '16.0'}, {'Angle': '0.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,345957,58.6,13.5,,,,,,,,,,1640740,Ibrahima Konaté,Liverpool - Wolves,Liverpool,Home
931,2514103461,558,51,22,26,59.1,12.9,56,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,363982,,,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
932,2514103475,559,51,23,26,61,7.6,56,SecondHalf,Dispossessed,Successful,"[{'Zone': 'Right'}, {'OppositeRelatedEvent': '463'}, {'Offensive': True}]","['touches', 'dispossessed']",TRUE,363982,,,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
933,2514103487,463,51,23,161,39,92.4,56,SecondHalf,Tackle,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '559'}, {'Zone': 'Back'}]","['touches', 'tackleWon']",TRUE,394933,,,,,,,,,,,,1640740,Matheus Nunes,Liverpool - Wolves,Wolves,Away
934,2514103491,464,51,25,161,34.9,93.3,56,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,355401,,,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
935,2514103497,465,51,25,161,33.9,91.9,56,SecondHalf,Pass,Unsuccessful,"[{'Angle': '5.3'}, {'PassEndY': '63.7'}, {'PassEndX': '44.9'}, {'Length': '22.4'}, {'Zone': 'Back'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,355401,44.9,63.7,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
936,2514103499,560,51,26,26,56.8,36.9,56,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,444540,,,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
937,2514103513,561,51,28,26,57.2,37.6,56,SecondHalf,Dispossessed,Successful,"[{'OppositeRelatedEvent': '466'}, {'Offensive': True}, {'Zone': 'Center'}]","['touches', 'dispossessed']",TRUE,444540,,,,,,,,,,,,1640740,Stefan Bajcetic,Liverpool - Wolves,Liverpool,Home
938,2514103519,466,51,28,161,42.8,62.4,56,SecondHalf,Tackle,Successful,"[{'OppositeRelatedEvent': '561'}, {'Zone': 'Back'}, {'Defensive': True}]","['touches', 'tackleWon']",TRUE,238244,,,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
939,2514103525,467,51,29,161,50.1,59.3,56,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,238244,,,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
940,2514103651,468,51,33,161,63.7,34,56,SecondHalf,Pass,Successful,"[{'Angle': '5.8'}, {'PassEndY': '22.2'}, {'Length': '18.1'}, {'PassEndX': '79.2'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,238244,79.2,22.2,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
941,2514103657,469,51,38,161,98.2,22.2,56,SecondHalf,BallTouch,Unsuccessful,[{'Zone': 'Center'}],"['touches', 'turnover']",TRUE,140088,,,,,,,,,,,,1640740,Adama Traoré,Liverpool - Wolves,Wolves,Away
942,2514103773,563,51,47,26,3.4,59.1,56,SecondHalf,Pass,Unsuccessful,"[{'Angle': '0.7'}, {'PassEndY': '100.0'}, {'Length': '41.7'}, {'Zone': 'Back'}, {'PassEndX': '32.5'}, {'Longball': True}, {'GoalKick': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,114147,32.5,100,,,,,,,,,,1640740,Alisson,Liverpool - Wolves,Liverpool,Home
943,2514103891,472,51,58,161,63,0,56,SecondHalf,Pass,Successful,"[{'Angle': '2.8'}, {'ThrowIn': True}, {'Length': '34.9'}, {'PassEndY': '16.5'}, {'Zone': 'Back'}, {'Longball': True}, {'PassEndX': '31.9'}]","['touches', 'throwIn', 'passBack', 'passLeft', 'defensiveThird']",TRUE,238244,31.9,16.5,,,,,,,,,,1640740,Rúben Neves,Liverpool - Wolves,Wolves,Away
944,2514103947,473,52,3,161,33.3,22.2,57,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndY': '41.5'}, {'PassEndX': '7.5'}, {'Angle': '2.7'}, {'Length': '30.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,73063,7.5,41.5,,,,,,,,,,1640740,Craig Dawson,Liverpool - Wolves,Wolves,Away
945,2514103969,474,52,6,161,7.5,41.5,57,SecondHalf,Pass,Successful,"[{'Angle': '6.1'}, {'PassEndX': '25.1'}, {'Zone': 'Back'}, {'PassEndY': '37.6'}, {'Length': '18.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,122714,25.1,37.6,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
946,2514103991,476,52,12,161,33.2,45.6,57,SecondHalf,Foul,Successful,"[{'Defensive': True}, {'Foul': True}, {'OppositeRelatedEvent': '565'}, {'Zone': 'Back'}]","['touches', 'foulGiven']",TRUE,123481,,,,,,,,,,,,1640740,Mario Lemina,Liverpool - Wolves,Wolves,Away
947,2514103979,565,52,12,26,66.8,54.4,57,SecondHalf,Foul,Unsuccessful,"[{'Zone': 'Center'}, {'Offensive': True}, {'Foul': True}, {'OppositeRelatedEvent': '476'}]",['foulCommitted'],FALSE,115916,,,,,,,,,,,,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
948,2514104349,566,52,39,26,0,0,57,SecondHalf,Card,Successful,"[{'Foul': '243'}, {'Yellow': True}]",['yellowCard'],FALSE,115916,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
949,2514104839,477,53,39,161,29.3,44.5,58,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '36.9'}, {'FreekickTaken': True}, {'PassEndX': '41.3'}, {'Length': '13.6'}, {'Angle': '5.9'}, {'Chipped': True}, {'Zone': 'Back'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passFreekickInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,73063,41.3,36.9,,,,,,,,,,1640740,Craig Dawson,Liverpool - Wolves,Wolves,Away
950,2514104913,570,53,39,26,53.9,67.6,58,SecondHalf,BallTouch,Successful,[{'Zone': 'Center'}],['touches'],TRUE,235755,,,,,,,,,,,,1640740,Diogo Jota,Liverpool - Wolves,Liverpool,Home
951,2514104847,567,53,42,26,29.3,81.1,58,SecondHalf,Pass,Successful,"[{'PassEndX': '39.2'}, {'Zone': 'Back'}, {'PassEndY': '91.2'}, {'HeadPass': True}, {'Length': '12.5'}, {'Angle': '0.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,301455,39.2,91.2,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
952,2514104849,568,53,43,26,39.2,91.2,58,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,400828,,,,,,,,,,,,1640740,Darwin Núñez,Liverpool - Wolves,Liverpool,Home
953,2514104863,569,53,45,26,39.4,92.6,58,SecondHalf,Foul,Successful,"[{'OppositeRelatedEvent': '478'}, {'Offensive': True}, {'Foul': True}, {'Zone': 'Back'}]","['touches', 'foulGiven']",TRUE,400828,,,,,,,,,,,,1640740,Darwin Núñez,Liverpool - Wolves,Liverpool,Home
954,2514104867,478,53,45,161,60.6,7.4,58,SecondHalf,Foul,Unsuccessful,"[{'OppositeRelatedEvent': '569'}, {'Defensive': True}, {'Zone': 'Right'}, {'Foul': True}]",['foulCommitted'],FALSE,296363,,,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
955,2514104955,571,54,2,26,41.7,94.8,59,SecondHalf,Pass,Successful,"[{'PassEndX': '18.8'}, {'Zone': 'Back'}, {'Length': '25.5'}, {'PassEndY': '82.4'}, {'FreekickTaken': True}, {'Angle': '3.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,301455,18.8,82.4,,,,,,,,,,1640740,Konstantinos Tsimikas,Liverpool - Wolves,Liverpool,Home
956,2514104983,572,54,4,26,18.8,82.4,59,SecondHalf,Pass,Successful,"[{'PassEndX': '24.4'}, {'Zone': 'Back'}, {'PassEndY': '69.3'}, {'Length': '10.7'}, {'Angle': '5.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,95408,24.4,69.3,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
957,2514104997,573,54,8,26,24.4,69.3,59,SecondHalf,Pass,Successful,"[{'Length': '14.8'}, {'PassEndY': '87.2'}, {'Angle': '2.2'}, {'Zone': 'Back'}, {'PassEndX': '16.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,363982,16.3,87.2,,,,,,,,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
958,2514105011,574,54,9,26,16.3,87.2,59,SecondHalf,Pass,Unsuccessful,"[{'Angle': '6.2'}, {'PassEndY': '85.0'}, {'Length': '29.6'}, {'PassEndX': '44.5'}, {'Chipped': True}, {'Zone': 'Back'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,95408,44.5,85,,,,,,,,,,1640740,Virgil van Dijk,Liverpool - Wolves,Liverpool,Home
959,2514105019,479,54,10,161,55,18.3,59,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,296363,,,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
960,2514105077,480,54,12,161,54.5,21.8,59,SecondHalf,Pass,Successful,"[{'Length': '20.2'}, {'PassEndX': '37.8'}, {'PassEndY': '36.4'}, {'Zone': 'Back'}, {'Angle': '2.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,296363,37.8,36.4,,,,,,,,,,1640740,Nélson Semedo,Liverpool - Wolves,Wolves,Away
961,2514105113,481,54,15,161,35.6,32.7,59,SecondHalf,Pass,Successful,"[{'PassEndY': '44.5'}, {'Zone': 'Back'}, {'Angle': '2.8'}, {'PassEndX': '10.9'}, {'Length': '27.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,368310,10.9,44.5,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
962,2514105145,482,54,18,161,12.2,44.3,59,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '62.4'}, {'PassEndY': '63.0'}, {'Length': '54.2'}, {'Zone': 'Center'}, {'Angle': '0.2'}, {'Longball': True}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,122714,62.4,63,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
963,2514105169,575,54,21,26,37.5,42.2,59,SecondHalf,Pass,Successful,"[{'HeadPass': True}, {'Zone': 'Center'}, {'Angle': '0.1'}, {'PassEndX': '55.5'}, {'PassEndY': '46.4'}, {'Length': '19.1'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,345957,55.5,46.4,,,,,,,,,,1640740,Ibrahima Konaté,Liverpool - Wolves,Liverpool,Home
964,2514105173,576,54,24,26,55.5,46.4,59,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,235755,,,,,,,,,,,,1640740,Diogo Jota,Liverpool - Wolves,Liverpool,Home
965,2514105183,577,54,24,26,55.5,46.4,59,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '3.3'}, {'PassEndX': '44.4'}, {'PassEndY': '43.4'}, {'Length': '11.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,235755,44.4,43.4,,,,,,,,,,1640740,Diogo Jota,Liverpool - Wolves,Liverpool,Home
966,2514105257,578,54,25,26,44.4,43.4,59,SecondHalf,Pass,Successful,"[{'Longball': True}, {'Angle': '0.7'}, {'PassEndX': '85.0'}, {'Zone': 'Left'}, {'Length': '53.6'}, {'Chipped': True}, {'PassEndY': '91.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,115916,85,91.2,,,,,,,,,,1640740,Fabinho,Liverpool - Wolves,Liverpool,Home
967,2514105273,579,54,34,26,81.7,69.3,59,SecondHalf,Pass,Successful,"[{'Length': '16.8'}, {'ShotAssist': '15'}, {'Angle': '4.9'}, {'IntentionalAssist': True}, {'PassEndY': '45.2'}, {'PassEndX': '85.4'}, {'Zone': 'Center'}, {'KeyPass': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,400828,85.4,45.2,,,,,,,,,,1640740,Darwin Núñez,Liverpool - Wolves,Liverpool,Home
968,2514105277,580,54,36,26,85.4,44.8,59,SecondHalf,SavedShot,Successful,"[{'RegularPlay': True}, {'IntentionalAssist': True}, {'Assisted': True}, {'BoxCentre': True}, {'LowCentre': True}, {'RightFoot': True}, {'Zone': 'Center'}, {'GoalMouthY': '51.8'}, {'GoalMouthZ': '10.8'}, {'OppositeRelatedEvent': '484'}, {'BlockedY': '48.7'}, {'RelatedEventId': '579'}, {'BlockedX': '99.1'}]","['touches', 'shotOnTarget', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotRightFoot']",TRUE,363982,,,99.1,48.7,10.8,51.8,TRUE,579,400828,,,1640740,Harvey Elliott,Liverpool - Wolves,Liverpool,Home
969,2514105321,484,54,36,161,2.6,50.7,59,SecondHalf,Save,Successful,"[{'Zone': 'Back'}, {'OppositeRelatedEvent': '580'}, {'Hands': True}, {'Collected': True}, {'KeeperSaveInTheBox': True}]","['touches', 'collected', 'keeperSaveTotal', 'keeperSaveInTheBox', 'saveHands', 'saveObp', 'savePenaltyArea']",TRUE,122714,,,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
970,2514105319,483,54,38,161,2.6,50.7,59,SecondHalf,KeeperPickup,Successful,[],['ballRecovery'],FALSE,122714,,,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
971,2514105497,485,54,53,161,13,49.9,59,SecondHalf,Pass,Successful,"[{'KeeperThrow': True}, {'Angle': '0.8'}, {'PassEndY': '79.0'}, {'Length': '27.5'}, {'PassEndX': '31.2'}, {'Zone': 'Back'}]","['touches', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,122714,31.2,79,,,,,,,,,,1640740,José Sá,Liverpool - Wolves,Wolves,Away
972,2514105507,486,54,54,161,30.2,80,59,SecondHalf,Pass,Successful,"[{'PassEndX': '14.6'}, {'Zone': 'Back'}, {'Angle': '2.9'}, {'Length': '17.0'}, {'PassEndY': '86.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,355401,14.6,86.9,,,,,,,,,,1640740,Rayan Aït-Nouri,Liverpool - Wolves,Wolves,Away
973,2514105539,487,54,56,161,15.1,84.8,59,SecondHalf,Pass,Successful,"[{'Length': '28.5'}, {'PassEndY': '43.9'}, {'Angle': '4.5'}, {'Zone': 'Back'}, {'PassEndX': '9.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,368310,9.1,43.9,,,,,,,,,,1640740,Maximilian Kilman,Liverpool - Wolves,Wolves,Away
