,id,eventId,minute,second,teamId,x,y,expandedMinute,matchPeriod,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,pass_recipient,matchID,match_string,team_name
772,2509424383,465,46,6,26,42.8,27.1,51,SecondHalf,Pass,Unsuccessful,"[{'Length': '25.4'}, {'Angle': '6.2'}, {'Zone': 'Center'}, {'PassEndY': '22.7'}, {'PassEndX': '66.8'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,318871,66.8,22.7,,,,,,,,,,303924,1640948,Newcastle - Liverpool,Liverpool
773,2509424425,369,46,10,23,30.2,77.4,51,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,303924,,,,,,,,,,,,303924,1640948,Newcastle - Liverpool,Newcastle
774,2509424463,370,46,11,23,26.1,97.2,51,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Back'}, {'Angle': '0.1'}, {'Longball': True}, {'PassEndX': '46.0'}, {'PassEndY': '100.0'}, {'Length': '21.0'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,303924,46,100,,,,,,,,,,68659,1640948,Newcastle - Liverpool,Newcastle
775,2509424677,467,46,19,26,60.8,0,51,SecondHalf,Pass,Successful,"[{'PassEndY': '12.8'}, {'PassEndX': '48.6'}, {'Zone': 'Back'}, {'Length': '15.9'}, {'Angle': '2.5'}, {'ThrowIn': True}]","['touches', 'throwIn', 'passBack', 'passLeft', 'midThird']",TRUE,68659,48.6,12.8,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Liverpool
776,2509424707,468,46,22,26,45.9,26.3,51,SecondHalf,Pass,Successful,"[{'PassEndY': '60.8'}, {'PassEndX': '38.2'}, {'Zone': 'Back'}, {'Length': '24.8'}, {'Angle': '1.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,115916,38.2,60.8,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
777,2509424779,469,46,25,26,38.3,62.4,51,SecondHalf,Pass,Successful,"[{'Angle': '1.0'}, {'PassEndY': '84.8'}, {'PassEndX': '48.0'}, {'Zone': 'Back'}, {'Length': '18.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,95408,48,84.8,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
778,2509424807,470,46,31,26,57.5,87.3,51,SecondHalf,Pass,Successful,"[{'Length': '6.2'}, {'PassEndY': '83.4'}, {'PassEndX': '62.8'}, {'Angle': '5.8'}, {'Zone': 'Left'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,115726,62.8,83.4,,,,,,,,,,400828,1640948,Newcastle - Liverpool,Liverpool
779,2509424847,471,46,32,26,62.7,84.9,51,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndX': '44.7'}, {'Length': '19.8'}, {'Angle': '3.4'}, {'PassEndY': '76.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,400828,44.7,76.4,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
780,2509424905,472,46,34,26,44.2,71.7,51,SecondHalf,Pass,Successful,"[{'PassEndY': '34.7'}, {'Zone': 'Back'}, {'PassEndX': '44.1'}, {'Length': '25.2'}, {'Angle': '4.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,95408,44.1,34.7,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
781,2509424935,473,46,37,26,44.7,31.4,51,SecondHalf,Pass,Successful,"[{'PassEndX': '60.7'}, {'Zone': 'Right'}, {'PassEndY': '9.1'}, {'Length': '22.6'}, {'Angle': '5.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,136451,60.7,9.1,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
782,2509424963,474,46,39,26,60.6,9.1,51,SecondHalf,Pass,Successful,"[{'Zone': 'Right'}, {'Angle': '1.4'}, {'PassEndX': '61.7'}, {'Length': '6.8'}, {'PassEndY': '19.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,318871,61.7,19,,,,,,,,,,68659,1640948,Newcastle - Liverpool,Liverpool
783,2509425011,475,46,41,26,59.9,22.7,51,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndY': '27.4'}, {'PassEndX': '45.2'}, {'Length': '15.8'}, {'Angle': '2.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,68659,45.2,27.4,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
784,2509425045,476,46,44,26,45.2,27.4,51,SecondHalf,Pass,Successful,"[{'PassEndX': '40.5'}, {'PassEndY': '63.9'}, {'Length': '25.3'}, {'Zone': 'Back'}, {'Angle': '1.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,136451,40.5,63.9,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
785,2509425089,477,46,46,26,42.3,65.3,51,SecondHalf,Pass,Successful,"[{'Angle': '0.8'}, {'Zone': 'Left'}, {'PassEndY': '92.7'}, {'Length': '26.6'}, {'PassEndX': '60.4'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,95408,60.4,92.7,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
786,2509425141,478,46,51,26,60.4,92.7,51,SecondHalf,Pass,Successful,"[{'PassEndX': '46.4'}, {'Length': '19.1'}, {'Zone': 'Back'}, {'Angle': '3.8'}, {'PassEndY': '74.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,115726,46.4,74.7,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
787,2509425205,479,46,53,26,45,72,51,SecondHalf,Pass,Successful,"[{'Zone': 'Left'}, {'PassEndY': '92.7'}, {'Length': '21.6'}, {'Angle': '0.7'}, {'PassEndX': '60.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,95408,60.6,92.7,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
788,2509425253,480,46,56,26,62.1,93.2,51,SecondHalf,Pass,Successful,"[{'PassEndX': '45.5'}, {'PassEndY': '71.0'}, {'Length': '23.1'}, {'Zone': 'Back'}, {'Angle': '3.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,115726,45.5,71,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
789,2509425301,481,46,59,26,44.3,69.9,51,SecondHalf,Pass,Successful,"[{'Angle': '4.7'}, {'PassEndX': '44.3'}, {'Zone': 'Back'}, {'PassEndY': '41.5'}, {'Length': '19.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passRight', 'midThird', 'pos']",TRUE,95408,44.3,41.5,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
790,2509425331,482,47,2,26,45.7,33.2,52,SecondHalf,Pass,Successful,"[{'PassEndY': '5.2'}, {'Zone': 'Right'}, {'Length': '29.8'}, {'PassEndX': '67.5'}, {'Angle': '5.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,136451,67.5,5.2,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
791,2509425387,483,47,4,26,67.6,4.3,52,SecondHalf,Pass,Successful,"[{'Length': '11.0'}, {'PassEndY': '16.0'}, {'PassEndX': '60.3'}, {'Angle': '2.3'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,318871,60.3,16,,,,,,,,,,68659,1640948,Newcastle - Liverpool,Liverpool
792,2509425469,484,47,6,26,59.9,14.9,52,SecondHalf,Pass,Successful,"[{'Zone': 'Right'}, {'Angle': '0.0'}, {'Chipped': True}, {'Length': '30.6'}, {'PassEndY': '15.2'}, {'PassEndX': '89.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passChipped', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,68659,89,15.2,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
793,2509425473,485,47,10,26,89,15.2,52,SecondHalf,BallTouch,Unsuccessful,[{'Zone': 'Right'}],"['touches', 'turnover']",TRUE,318871,,,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Liverpool
794,2509425495,372,47,12,23,3.3,76.1,52,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,201755,,,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
795,2509425549,373,47,13,23,2.6,73.5,52,SecondHalf,Pass,Successful,"[{'PassEndY': '70.1'}, {'Zone': 'Back'}, {'Angle': '5.9'}, {'Length': '6.4'}, {'PassEndX': '8.3'}, {'Longball': True}]","['touches', 'passAccurate', 'passLongBallAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,201755,8.3,70.1,,,,,,,,,,342811,1640948,Newcastle - Liverpool,Newcastle
796,2509425555,374,47,14,23,8.3,70.1,52,SecondHalf,BallTouch,Successful,[{'Zone': 'Back'}],['touches'],TRUE,342811,,,,,,,,,,,,444540,1640948,Newcastle - Liverpool,Newcastle
797,2509425855,490,47,15,26,94.3,29.9,52,SecondHalf,Pass,Successful,"[{'Angle': '4.2'}, {'Zone': 'Right'}, {'PassEndX': '89.2'}, {'PassEndY': '15.3'}, {'Length': '11.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passRight', 'finalThird', 'pos']",TRUE,444540,89.2,15.3,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
798,2509425571,486,47,17,26,93.1,16.4,52,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,318871,,,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
799,2509425615,488,47,18,26,94.3,17.8,52,SecondHalf,Pass,Unsuccessful,"[{'RightFoot': True}, {'Angle': '1.4'}, {'PassEndX': '96.3'}, {'PassEndY': '38.4'}, {'Length': '14.2'}, {'Zone': 'Center'}, {'Cross': True}]","['touches', 'passRightFoot', 'passCrossInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,318871,96.3,38.4,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Liverpool
800,2509425579,375,47,18,23,3.4,61.6,52,SecondHalf,Interception,Successful,[{'Zone': 'Back'}],"['touches', 'interceptionAll', 'interceptionIntheBox', 'interceptionWon']",TRUE,379732,,,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
801,2509425623,376,47,20,23,8.2,77.7,52,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,201755,,,,,,,,,,,,46092,1640948,Newcastle - Liverpool,Newcastle
802,2509427149,380,48,41,23,15.6,56.1,53,SecondHalf,Pass,Successful,"[{'Length': '7.8'}, {'Angle': '1.5'}, {'PassEndY': '67.5'}, {'Zone': 'Back'}, {'PassEndX': '15.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,46092,15.8,67.5,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Newcastle
803,2509427207,381,48,46,23,16.4,69.3,53,SecondHalf,Pass,Successful,"[{'Angle': '0.9'}, {'PassEndX': '31.1'}, {'Zone': 'Back'}, {'Length': '23.6'}, {'PassEndY': '95.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,379732,31.1,95.6,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
804,2509427229,382,48,49,23,30.3,95.6,53,SecondHalf,Pass,Successful,"[{'PassEndX': '34.2'}, {'PassEndY': '87.3'}, {'Angle': '5.3'}, {'Length': '7.0'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,201755,34.2,87.3,,,,,,,,,,303924,1640948,Newcastle - Liverpool,Newcastle
805,2509427283,383,48,50,23,34.2,87.3,53,SecondHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '0.7'}, {'PassEndY': '97.8'}, {'Length': '11.5'}, {'PassEndX': '42.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,303924,42.8,97.8,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
806,2509427309,384,48,52,23,42.8,97.8,53,SecondHalf,Pass,Successful,"[{'Zone': 'Left'}, {'Angle': '6.3'}, {'Length': '18.8'}, {'PassEndY': '97.7'}, {'PassEndX': '60.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,201755,60.7,97.7,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Newcastle
807,2509427319,385,48,54,23,60.7,97.5,53,SecondHalf,Pass,Unsuccessful,"[{'Angle': '5.6'}, {'Length': '7.9'}, {'PassEndX': '66.4'}, {'PassEndY': '90.0'}, {'Zone': 'Left'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,82277,66.4,90,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Newcastle
808,2509427323,493,48,54,26,38.2,10.6,53,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,136451,,,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
809,2509427383,494,48,55,26,35.1,10.9,53,SecondHalf,Pass,Unsuccessful,"[{'Zone': 'Center'}, {'PassEndY': '26.0'}, {'Longball': True}, {'Angle': '0.3'}, {'Length': '37.5'}, {'PassEndX': '69.4'}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,136451,69.4,26,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Liverpool
810,2509427391,386,48,58,23,30.1,70.8,53,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,379732,,,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Newcastle
811,2509427503,387,48,58,23,30.1,70.8,53,SecondHalf,Pass,Successful,"[{'Length': '8.7'}, {'PassEndY': '65.9'}, {'Zone': 'Back'}, {'Angle': '5.9'}, {'PassEndX': '37.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,379732,37.8,65.9,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Newcastle
812,2509427555,388,49,4,23,44,32,54,SecondHalf,TakeOn,Successful,"[{'OppositeRelatedEvent': '495'}, {'Zone': 'Back'}, {'Offensive': True}]","['touches', 'dribbleWon']",TRUE,135891,,,,,,,,,,,,444540,1640948,Newcastle - Liverpool,Newcastle
813,2509427569,495,49,4,26,56,68,54,SecondHalf,Challenge,Unsuccessful,"[{'Defensive': True}, {'Zone': 'Center'}, {'OppositeRelatedEvent': '388'}]",['challengeLost'],FALSE,444540,,,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Liverpool
814,2509427635,389,49,7,23,55.5,33.4,54,SecondHalf,TakeOn,Successful,"[{'OppositeRelatedEvent': '496'}, {'Offensive': True}, {'Zone': 'Center'}]","['touches', 'dribbleWon']",TRUE,135891,,,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Newcastle
815,2509427575,496,49,7,26,44.5,66.6,54,SecondHalf,Challenge,Unsuccessful,"[{'Defensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '389'}]",['challengeLost'],FALSE,115916,,,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Liverpool
816,2509427681,390,49,11,23,70,41,54,SecondHalf,Pass,Successful,"[{'PassEndY': '35.9'}, {'Length': '4.7'}, {'Angle': '5.4'}, {'Zone': 'Center'}, {'PassEndX': '73.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,135891,73,35.9,,,,,,,,,,299254,1640948,Newcastle - Liverpool,Newcastle
817,2509427717,391,49,13,23,69.2,35.5,54,SecondHalf,Pass,Successful,"[{'PassEndX': '73.8'}, {'Zone': 'Right'}, {'PassEndY': '19.7'}, {'Length': '11.8'}, {'Angle': '5.1'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,299254,73.8,19.7,,,,,,,,,,83078,1640948,Newcastle - Liverpool,Newcastle
818,2509427731,392,49,15,23,72.2,16.2,54,SecondHalf,TakeOn,Successful,"[{'OppositeRelatedEvent': '497'}, {'Offensive': True}, {'Zone': 'Right'}]","['touches', 'dribbleWon']",TRUE,83078,,,,,,,,,,,,400828,1640948,Newcastle - Liverpool,Newcastle
819,2509427721,497,49,15,26,27.8,83.8,54,SecondHalf,Challenge,Unsuccessful,"[{'Defensive': True}, {'OppositeRelatedEvent': '392'}, {'Zone': 'Back'}]",['challengeLost'],FALSE,400828,,,,,,,,,,,,83078,1640948,Newcastle - Liverpool,Liverpool
820,2509427755,393,49,16,23,74,20.6,54,SecondHalf,Pass,Unsuccessful,"[{'PassEndX': '92.5'}, {'Zone': 'Center'}, {'Length': '19.5'}, {'Angle': '0.1'}, {'PassEndY': '22.3'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,83078,92.5,22.3,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Newcastle
821,2509427767,498,49,18,26,11,76.1,54,SecondHalf,Interception,Successful,[{'Zone': 'Back'}],"['touches', 'interceptionAll', 'interceptionIntheBox', 'interceptionWon']",TRUE,115726,,,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
822,2509427775,499,49,18,26,16.5,89.1,54,SecondHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,115726,,,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
823,2509427809,500,49,20,26,18.9,94.8,54,SecondHalf,Pass,Unsuccessful,"[{'OppositeRelatedEvent': '394'}, {'PassEndY': '95.4'}, {'Offensive': True}, {'Length': '3.9'}, {'Angle': '0.1'}, {'Zone': 'Back'}, {'PassEndX': '22.6'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,115726,22.6,95.4,,,,,,,,,,83078,1640948,Newcastle - Liverpool,Liverpool
824,2509427807,394,49,20,23,79.5,5.9,54,SecondHalf,BlockedPass,Successful,"[{'OppositeRelatedEvent': '500'}, {'Defensive': True}, {'Zone': 'Right'}]","['touches', 'outfielderBlockedPass']",TRUE,83078,,,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Newcastle
825,2509428077,502,49,36,26,21.3,100,54,SecondHalf,Pass,Successful,"[{'Angle': '4.7'}, {'Length': '7.7'}, {'ThrowIn': True}, {'PassEndX': '21.0'}, {'PassEndY': '90.3'}, {'Zone': 'Back'}]","['touches', 'throwIn', 'passBack', 'passRight', 'defensiveThird']",TRUE,115726,21,90.3,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Liverpool
826,2509428101,503,49,37,26,21,90.3,54,SecondHalf,Pass,Successful,"[{'Angle': '1.2'}, {'Zone': 'Back'}, {'Length': '4.3'}, {'PassEndY': '96.3'}, {'PassEndX': '22.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,115916,22.4,96.3,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
827,2509428161,504,49,39,26,22.4,96.2,54,SecondHalf,Pass,Successful,"[{'PassEndX': '27.1'}, {'Angle': '4.8'}, {'Longball': True}, {'Length': '41.2'}, {'Chipped': True}, {'PassEndY': '36.1'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,115726,27.1,36.1,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
828,2509428251,505,49,43,26,30.7,33.5,54,SecondHalf,Pass,Successful,"[{'Length': '18.2'}, {'PassEndY': '33.4'}, {'Zone': 'Back'}, {'PassEndX': '48.0'}, {'Angle': '6.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,318871,48,33.4,,,,,,,,,,352825,1640948,Newcastle - Liverpool,Liverpool
829,2509428349,506,49,47,26,53.3,25.1,54,SecondHalf,Pass,Successful,"[{'PassEndX': '69.2'}, {'Angle': '5.6'}, {'Zone': 'Right'}, {'Length': '21.1'}, {'PassEndY': '6.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,352825,69.2,6.2,,,,,,,,,,108226,1640948,Newcastle - Liverpool,Liverpool
830,2509428391,507,49,52,26,77.9,23.5,54,SecondHalf,Pass,Successful,"[{'Angle': '5.9'}, {'Zone': 'Right'}, {'Length': '17.8'}, {'PassEndY': '14.0'}, {'PassEndX': '93.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,108226,93.7,14,,,,,,,,,,68659,1640948,Newcastle - Liverpool,Liverpool
831,2509428439,508,49,54,26,93.7,14,54,SecondHalf,Pass,Unsuccessful,"[{'PassEndY': '59.9'}, {'RightFoot': True}, {'Zone': 'Center'}, {'PassEndX': '90.1'}, {'Length': '31.4'}, {'Chipped': True}, {'Cross': True}, {'Angle': '1.7'}]","['touches', 'passRightFoot', 'passChipped', 'passCrossInaccurate', 'passBack', 'passLeft', 'finalThird', 'pos']",TRUE,68659,90.1,59.9,,,,,,,,,,83078,1640948,Newcastle - Liverpool,Liverpool
832,2509428461,396,49,57,23,6.6,38.5,54,SecondHalf,Clearance,Successful,"[{'PassEndX': '25.2'}, {'Zone': 'Back'}, {'Head': True}, {'Angle': '5.9'}, {'Length': '21.2'}, {'PassEndY': '26.3'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",TRUE,83078,25.2,26.3,,,,,,,,,,444540,1640948,Newcastle - Liverpool,Newcastle
833,2509428543,509,50,2,26,73.2,82.4,55,SecondHalf,Pass,Successful,"[{'PassEndY': '92.6'}, {'PassEndX': '79.6'}, {'Angle': '0.8'}, {'Zone': 'Left'}, {'Length': '9.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,444540,79.6,92.6,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
834,2509428599,510,50,4,26,80.3,92.9,55,SecondHalf,Pass,Successful,"[{'Zone': 'Center'}, {'PassEndX': '69.6'}, {'Length': '17.4'}, {'PassEndY': '73.4'}, {'Angle': '4.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passRight', 'finalThird', 'pos']",TRUE,115726,69.6,73.4,,,,,,,,,,444540,1640948,Newcastle - Liverpool,Liverpool
835,2509428625,511,50,7,26,66.8,70.8,55,SecondHalf,Pass,Successful,"[{'Length': '22.7'}, {'PassEndX': '54.8'}, {'Angle': '4.1'}, {'Zone': 'Center'}, {'PassEndY': '43.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,444540,54.8,43,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
836,2509428667,512,50,10,26,55,38.5,55,SecondHalf,Pass,Successful,"[{'PassEndX': '62.7'}, {'Zone': 'Center'}, {'Length': '14.0'}, {'PassEndY': '21.7'}, {'Angle': '5.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,136451,62.7,21.7,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
837,2509428699,513,50,13,26,62.7,20,55,SecondHalf,Pass,Successful,"[{'PassEndX': '72.1'}, {'Angle': '5.6'}, {'Zone': 'Right'}, {'PassEndY': '7.1'}, {'Length': '13.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,318871,72.1,7.1,,,,,,,,,,68659,1640948,Newcastle - Liverpool,Liverpool
838,2509428741,514,50,14,26,72,7.3,55,SecondHalf,Pass,Successful,"[{'Length': '10.7'}, {'Zone': 'Right'}, {'PassEndY': '15.2'}, {'PassEndX': '63.2'}, {'Angle': '2.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,68659,63.2,15.2,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
839,2509428757,515,50,17,26,64.3,14.9,55,SecondHalf,Pass,Successful,"[{'Angle': '5.5'}, {'Zone': 'Right'}, {'PassEndY': '7.9'}, {'Length': '7.1'}, {'PassEndX': '69.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,318871,69.3,7.9,,,,,,,,,,68659,1640948,Newcastle - Liverpool,Liverpool
840,2509428787,516,50,18,26,69.3,7.9,55,SecondHalf,Pass,Successful,"[{'Angle': '2.5'}, {'Length': '10.8'}, {'PassEndY': '17.3'}, {'PassEndX': '61.0'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,68659,61,17.3,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
841,2509428833,517,50,20,26,60.7,17.3,55,SecondHalf,Pass,Successful,"[{'Zone': 'Center'}, {'Angle': '2.2'}, {'PassEndX': '51.0'}, {'PassEndY': '39.4'}, {'Length': '18.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,318871,51,39.4,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
