,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,match_id,event_type,cumulative_mins,index,id,match_string,team_name,Venue,xThreat,xThreat_gen,playerName,is_open_play,is_progressive,is_pass_into_box,won_possession,is_carry_into_box,progressive_carry
488,215.0,23.0,19.0,26,58.7,30.3,23.0,1.0,,Successful,"[{'Angle': '5.1'}, {'StandingSave': True}, {'PassEndY': '4.4'}, {'Zone': 'Right'}, {'Length': '18.7'}, {'PassEndX': '64.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,345957.0,64.6,4.4,,,,,,,,,,,1694372,Pass,23.316666666666663,410.0,2520492079.0,Real Madrid - Liverpool,Liverpool,Away,0.0004131333679174,0.0004131333679174,Ibrahima Konaté,True,False,,False,,
489,216.0,23.0,22.0,26,63.9,8.6,23.0,1.0,,Successful,"[{'Zone': 'Center'}, {'StandingSave': True}, {'PassEndX': '58.1'}, {'Angle': '1.9'}, {'PassEndY': '33.9'}, {'Length': '18.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,108226.0,58.1,33.9,,,,,,,,,,,1694372,Pass,23.366666666666667,411.0,2520492089.0,Real Madrid - Liverpool,Liverpool,Away,-0.0003096069779764,0.0,Mohamed Salah,True,False,,False,,
490,217.0,23.0,24.0,26,58.1,33.9,23.0,1.0,,Successful,"[{'Length': '8.6'}, {'Angle': '0.2'}, {'PassEndX': '66.1'}, {'StandingSave': True}, {'PassEndY': '36.7'}, {'Zone': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,115916.0,66.1,36.7,,,,,,,,,,,1694372,Pass,23.4,412.0,2520492095.0,Real Madrid - Liverpool,Liverpool,Away,0.0034503246964156,0.0034503246964156,Fabinho,True,False,,False,,
491,218.0,23.0,25.0,26,65.9,36.7,23.0,1.0,,Successful,"[{'Length': '10.8'}, {'LayOff': True}, {'Angle': '3.3'}, {'PassEndY': '33.9'}, {'Zone': 'Center'}, {'PassEndX': '55.8'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,352825.0,55.8,33.9,,,,,,,,,,,1694372,Pass,23.416666666666668,413.0,2520492097.0,Real Madrid - Liverpool,Liverpool,Away,-0.0041165774363026,0.0,Cody Gakpo,True,False,,False,,
492,218.5,23.0,26.0,26,55.8,33.9,23.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,115916.0,58.8,31.5,,,,,,219.0,,,,,1694372,Carry,23.433333333333334,,,,,,0.0008228691775859,0.0008228691775859,Fabinho,True,False,,False,,
493,219.0,23.0,27.0,26,58.8,31.5,23.0,1.0,,Successful,"[{'Angle': '0.9'}, {'PassEndX': '65.3'}, {'Length': '10.5'}, {'PassEndY': '43.3'}, {'Zone': 'Center'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,115916.0,65.3,43.3,,,,,,,,,,,1694372,Pass,23.45,414.0,2520492135.0,Real Madrid - Liverpool,Liverpool,Away,0.0030993096809497,0.0030993096809497,Fabinho,True,False,,False,,
494,219.5,23.0,28.5,26,65.3,43.3,23.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,352825.0,62.6,49.9,,,,,,220.0,,,,,1694372,Carry,23.475,,,,,,-0.0011147755549242,0.0,Cody Gakpo,True,False,,False,,
495,220.0,23.0,30.0,26,62.6,49.9,23.0,1.0,,Successful,"[{'PassEndX': '65.1'}, {'Length': '19.0'}, {'Zone': 'Center'}, {'PassEndY': '77.5'}, {'Angle': '1.4'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,352825.0,65.1,77.5,,,,,,,,,,,1694372,Pass,23.5,415.0,2520492143.0,Real Madrid - Liverpool,Liverpool,Away,0.000799578914981,0.000799578914981,Cody Gakpo,True,False,,False,,
496,221.0,23.0,33.0,26,65.5,79.3,23.0,1.0,,Successful,"[{'PassEndY': '95.6'}, {'Angle': '1.1'}, {'PassEndX': '70.7'}, {'Length': '12.4'}, {'StandingSave': True}, {'Zone': 'Left'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,4511.0,70.7,95.6,,,,,,,,,,,1694372,Pass,23.55,416.0,2520492167.0,Real Madrid - Liverpool,Liverpool,Away,0.002891130739388,0.002891130739388,James Milner,True,False,,False,,
497,222.0,23.0,34.0,26,70.4,95.3,23.0,1.0,,Successful,"[{'Angle': '3.9'}, {'PassEndY': '67.9'}, {'Zone': 'Center'}, {'Length': '26.2'}, {'StandingSave': True}, {'PassEndX': '52.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,115726.0,52.9,67.9,,,,,,,,,,,1694372,Pass,23.566666666666663,417.0,2520492189.0,Real Madrid - Liverpool,Liverpool,Away,-0.0072165927073169,0.0,Andrew Robertson,True,False,,False,,
498,222.5,23.0,36.0,26,52.9,67.9,23.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,95408.0,54.5,59.9,,,,,,223.0,,,,,1694372,Carry,23.6,,,,,,0.000471104869479,0.000471104869479,Virgil van Dijk,True,False,,False,,
499,223.0,23.0,38.0,26,54.5,59.9,23.0,1.0,,Successful,"[{'Angle': '5.7'}, {'PassEndY': '49.3'}, {'StandingSave': True}, {'Zone': 'Center'}, {'Length': '13.0'}, {'PassEndX': '64.8'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,95408.0,64.8,49.3,,,,,,,,,,,1694372,Pass,23.633333333333333,418.0,2520492217.0,Real Madrid - Liverpool,Liverpool,Away,0.0040168721660173,0.0040168721660173,Virgil van Dijk,True,False,,False,,
500,223.5,23.0,40.0,26,64.8,49.3,23.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,115916.0,68.7,40.3,,,,,,224.0,,,,,1694372,Carry,23.666666666666664,,,,,,0.0018691239289289,0.0018691239289289,Fabinho,True,False,,False,,
501,224.0,23.0,42.0,26,68.7,40.3,23.0,1.0,,Unsuccessful,"[{'StandingSave': True}, {'PassEndX': '80.6'}, {'Angle': '5.2'}, {'Length': '24.6'}, {'Zone': 'Right'}, {'PassEndY': '9.2'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,115916.0,80.6,9.2,,,,,,,,,,,1694372,Pass,23.7,419.0,2520492223.0,Real Madrid - Liverpool,Liverpool,Away,,,Fabinho,True,False,,False,,
502,230.0,23.0,44.0,52,27.7,89.4,23.0,1.0,,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}]","['touches', 'interceptionAll', 'interceptionWon']",True,106875.0,,,,,,,,,,,,,1694372,Interception,23.73333333333333,420.0,2520492227.0,Real Madrid - Liverpool,Real Madrid,Home,,,Nacho,True,False,,True,,
503,226.0,24.0,0.0,26,64.2,0.0,24.0,1.0,,Successful,"[{'PassEndX': '46.0'}, {'Zone': 'Back'}, {'PassEndY': '11.1'}, {'ThrowIn': True}, {'Angle': '2.7'}, {'Length': '21.0'}]","['touches', 'throwIn', 'passBack', 'passLeft', 'midThird']",True,318871.0,46.0,11.1,,,,,,,,,,,1694372,Pass,24.0,421.0,2520492363.0,Real Madrid - Liverpool,Liverpool,Away,-0.0053294969577911,0.0,Trent Alexander-Arnold,False,False,,False,,
504,227.0,24.0,1.0,26,46.0,11.1,24.0,1.0,,Successful,"[{'PassEndY': '45.1'}, {'PassEndX': '38.7'}, {'Length': '24.4'}, {'Zone': 'Back'}, {'Angle': '1.9'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,345957.0,38.7,45.1,,,,,,,,,,,1694372,Pass,24.016666666666666,422.0,2520492365.0,Real Madrid - Liverpool,Liverpool,Away,2.7851752856463543e-05,2.7851752856463543e-05,Ibrahima Konaté,True,False,,False,,
505,228.0,24.0,2.0,26,38.7,45.1,24.0,1.0,,Successful,"[{'StandingSave': True}, {'PassEndX': '48.4'}, {'Length': '17.4'}, {'Zone': 'Back'}, {'PassEndY': '24.3'}, {'Angle': '5.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,95408.0,48.4,24.3,,,,,,,,,,,1694372,Pass,24.03333333333333,423.0,2520492369.0,Real Madrid - Liverpool,Liverpool,Away,0.0017203123255011,0.0017203123255011,Virgil van Dijk,True,False,,False,,
506,229.0,24.0,4.0,26,48.4,24.3,24.0,1.0,,Successful,"[{'Zone': 'Back'}, {'PassEndY': '8.0'}, {'StandingSave': True}, {'Angle': '4.7'}, {'PassEndX': '47.8'}, {'Length': '11.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,115916.0,47.8,8.0,,,,,,,,,,,1694372,Pass,24.066666666666663,424.0,2520492389.0,Real Madrid - Liverpool,Liverpool,Away,-0.0015568213109205,0.0,Fabinho,True,False,,False,,
507,229.5,24.0,7.0,26,47.8,8.0,24.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,345957.0,52.2,11.7,,,,,,230.0,,,,,1694372,Carry,24.116666666666667,,,,,,0.0015483046341085,0.0015483046341085,Ibrahima Konaté,True,False,,False,,
508,230.0,24.0,10.0,26,52.2,11.7,24.0,1.0,,Successful,"[{'Zone': 'Back'}, {'PassEndX': '44.6'}, {'Length': '12.4'}, {'Angle': '2.3'}, {'PassEndY': '25.6'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,345957.0,44.6,25.6,,,,,,,,,,,1694372,Pass,24.166666666666668,425.0,2520492411.0,Real Madrid - Liverpool,Liverpool,Away,-0.000920755048066,0.0,Ibrahima Konaté,True,False,,False,,
509,230.5,24.0,11.0,26,44.6,25.6,24.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,115916.0,44.1,34.8,,,,,,231.0,,,,,1694372,Carry,24.183333333333334,,,,,,0.0002000739471002,0.0002000739471002,Fabinho,True,False,,False,,
510,231.0,24.0,12.0,26,44.1,34.8,24.0,1.0,,Successful,"[{'Length': '12.7'}, {'Angle': '1.6'}, {'PassEndX': '43.7'}, {'StandingSave': True}, {'PassEndY': '53.4'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,115916.0,43.7,53.4,,,,,,,,,,,1694372,Pass,24.2,426.0,2520492435.0,Real Madrid - Liverpool,Liverpool,Away,0.0003510651166707,0.0003510651166707,Fabinho,True,False,,False,,
511,231.5,24.0,13.5,26,43.7,53.4,24.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,95408.0,47.2,44.8,,,,,,232.0,,,,,1694372,Carry,24.225,,,,,,0.0007323620222474,0.0007323620222474,Virgil van Dijk,True,False,,False,,
512,232.0,24.0,15.0,26,47.2,44.8,24.0,1.0,,Successful,"[{'Zone': 'Left'}, {'PassEndX': '59.0'}, {'Length': '35.5'}, {'StandingSave': True}, {'Angle': '1.2'}, {'Longball': True}, {'PassEndY': '93.8'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,95408.0,59.0,93.8,,,,,,,,,,,1694372,Pass,24.25,427.0,2520492453.0,Real Madrid - Liverpool,Liverpool,Away,0.0026141540137885,0.0026141540137885,Virgil van Dijk,True,False,,False,,
513,232.5,24.0,17.5,26,59.0,93.8,24.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,115726.0,63.3,92.9,,,,,,233.0,,,,,1694372,Carry,24.291666666666664,,,,,,0.0016178356756756,0.0016178356756756,Andrew Robertson,True,False,,False,,
514,233.0,24.0,20.0,26,63.3,92.9,24.0,1.0,,Successful,"[{'Length': '24.3'}, {'StandingSave': True}, {'PassEndX': '48.0'}, {'Zone': 'Back'}, {'PassEndY': '66.1'}, {'Angle': '4.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,115726.0,48.0,66.1,,,,,,,,,,,1694372,Pass,24.33333333333333,428.0,2520492479.0,Real Madrid - Liverpool,Liverpool,Away,-0.0039152310211562,0.0,Andrew Robertson,True,False,,False,,
515,234.0,24.0,22.0,26,48.0,66.1,24.0,1.0,,Successful,"[{'Length': '11.0'}, {'Angle': '5.5'}, {'StandingSave': True}, {'PassEndX': '55.1'}, {'Zone': 'Center'}, {'PassEndY': '54.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,95408.0,55.1,54.3,,,,,,,,,,,1694372,Pass,24.366666666666667,429.0,2520492497.0,Real Madrid - Liverpool,Liverpool,Away,0.0019215276878229,0.0019215276878229,Virgil van Dijk,True,False,,False,,
516,235.0,24.0,24.0,26,55.0,57.5,24.0,1.0,,Successful,"[{'Zone': 'Center'}, {'PassEndX': '59.4'}, {'StandingSave': True}, {'PassEndY': '74.5'}, {'Angle': '1.2'}, {'Length': '12.4'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,115916.0,59.4,74.5,,,,,,,,,,,1694372,Pass,24.4,430.0,2520492521.0,Real Madrid - Liverpool,Liverpool,Away,0.001331787145118,0.001331787145118,Fabinho,True,False,,False,,
517,236.0,24.0,27.0,26,59.2,73.9,24.0,1.0,,Successful,"[{'PassEndY': '64.2'}, {'Length': '15.1'}, {'PassEndX': '46.3'}, {'StandingSave': True}, {'Angle': '3.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,4511.0,46.3,64.2,,,,,,,,,,,1694372,Pass,24.45,431.0,2520492545.0,Real Madrid - Liverpool,Liverpool,Away,-0.0035601141213435,0.0,James Milner,True,False,,False,,
518,236.5,24.0,28.0,26,46.3,64.2,24.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,95408.0,47.1,58.5,,,,,,237.0,,,,,1694372,Carry,24.46666666666667,,,,,,0.0002215459459459,0.0002215459459459,Virgil van Dijk,True,False,,False,,
519,237.0,24.0,29.0,26,47.1,58.5,24.0,1.0,,Successful,"[{'StandingSave': True}, {'PassEndX': '56.4'}, {'PassEndY': '32.2'}, {'Zone': 'Center'}, {'Length': '20.4'}, {'Angle': '5.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,95408.0,56.4,32.2,,,,,,,,,,,1694372,Pass,24.48333333333333,432.0,2520492561.0,Real Madrid - Liverpool,Liverpool,Away,0.0021987390751111,0.0021987390751111,Virgil van Dijk,True,False,,False,,
520,237.5,24.0,30.5,26,56.4,32.2,24.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,318871.0,58.9,23.4,,,,,,238.0,,,,,1694372,Carry,24.508333333333333,,,,,,0.000332892308164,0.000332892308164,Trent Alexander-Arnold,True,False,,False,,
521,238.0,24.0,32.0,26,58.9,23.4,24.0,1.0,,Unsuccessful,"[{'Length': '45.0'}, {'StandingSave': True}, {'Zone': 'Right'}, {'PassEndY': '13.2'}, {'Angle': '6.1'}, {'PassEndX': '100.0'}, {'Longball': True}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,318871.0,100.0,13.2,,,,,,,,,,,1694372,Pass,24.53333333333333,433.0,2520492575.0,Real Madrid - Liverpool,Liverpool,Away,,,Trent Alexander-Arnold,True,False,,False,,
522,233.0,24.0,59.0,52,4.6,40.1,24.0,1.0,,Successful,"[{'Angle': '1.6'}, {'PassEndY': '51.9'}, {'Length': '8.0'}, {'Zone': 'Back'}, {'GoalKick': True}, {'PassEndX': '4.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,337879.0,4.3,51.9,,,,,,,,,,,1694372,Pass,24.98333333333333,434.0,2520492727.0,Real Madrid - Liverpool,Real Madrid,Home,0.0003340342873428,0.0003340342873428,Éder Militão,False,False,,False,,
523,234.0,25.0,2.0,52,8.0,56.6,25.0,1.0,,Unsuccessful,"[{'Angle': '0.1'}, {'Length': '63.3'}, {'Longball': True}, {'PassEndY': '68.8'}, {'Zone': 'Center'}, {'Chipped': True}, {'PassEndX': '67.8'}, {'StandingSave': True}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,73798.0,67.8,68.8,,,,,,,,,,,1694372,Pass,25.03333333333333,436.0,2520492771.0,Real Madrid - Liverpool,Real Madrid,Home,,,Thibaut Courtois,True,True,,False,,
524,240.0,25.0,6.0,26,32.3,32.1,25.0,1.0,,Unsuccessful,"[{'HeadPass': True}, {'Zone': 'Back'}, {'PassEndY': '45.8'}, {'Angle': '0.5'}, {'PassEndX': '49.7'}, {'Length': '20.5'}, {'StandingSave': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",True,345957.0,49.7,45.8,,,,,,,,,,,1694372,Pass,25.1,437.0,2520492783.0,Real Madrid - Liverpool,Liverpool,Away,,,Ibrahima Konaté,True,True,,False,,
525,235.0,25.0,7.0,52,51.6,58.3,25.0,1.0,,Successful,"[{'Zone': 'Center'}, {'PassEndY': '77.9'}, {'StandingSave': True}, {'Angle': '0.8'}, {'Length': '18.4'}, {'PassEndX': '63.7'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,31772.0,63.7,77.9,,,,,,,,,,,1694372,Pass,25.116666666666667,438.0,2520492803.0,Real Madrid - Liverpool,Real Madrid,Home,0.0038181859070256,0.0038181859070256,Toni Kroos,True,False,,False,,
526,236.0,25.0,10.0,52,64.8,80.8,25.0,1.0,,Successful,"[{'Zone': 'Left'}, {'StandingSave': True}, {'PassEndX': '75.4'}, {'PassEndY': '78.9'}, {'PlayerCaughtOffside': '337782'}]","['touches', 'finalThird']",True,14296.0,75.4,78.9,,,,,,,,,,,1694372,OffsidePass,25.166666666666668,439.0,2520492821.0,Real Madrid - Liverpool,Real Madrid,Home,,,Karim Benzema,True,False,,False,,
527,242.0,25.0,10.0,26,25.5,42.9,25.0,1.0,,Successful,[],['offsideProvoked'],False,95408.0,,,,,,,,,,,,,1694372,OffsideProvoked,25.166666666666668,440.0,2520492859.0,Real Madrid - Liverpool,Liverpool,Away,,,Virgil van Dijk,True,False,,False,,
528,243.0,25.0,32.0,26,25.5,18.9,25.0,1.0,,Successful,"[{'PassEndX': '42.2'}, {'Length': '20.1'}, {'PassEndY': '4.4'}, {'Zone': 'Back'}, {'FreekickTaken': True}, {'StandingSave': True}, {'IndirectFreekickTaken': True}, {'Angle': '5.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,115916.0,42.2,4.4,,,,,,,,,,,1694372,Pass,25.53333333333333,441.0,2520492943.0,Real Madrid - Liverpool,Liverpool,Away,0.0020361810944503,0.0020361810944503,Fabinho,False,False,,False,,
529,244.0,25.0,34.0,26,42.1,4.4,25.0,1.0,,Successful,"[{'Length': '10.3'}, {'PassEndX': '46.5'}, {'StandingSave': True}, {'Zone': 'Back'}, {'PassEndY': '18.0'}, {'Angle': '1.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,318871.0,46.5,18.0,,,,,,,,,,,1694372,Pass,25.566666666666663,442.0,2520492947.0,Real Madrid - Liverpool,Liverpool,Away,0.0017716388290317,0.0017716388290317,Trent Alexander-Arnold,True,False,,False,,
530,245.0,25.0,36.0,26,46.6,15.9,25.0,1.0,,Successful,"[{'Length': '33.3'}, {'PassEndX': '76.9'}, {'StandingSave': True}, {'Zone': 'Right'}, {'PassEndY': '1.6'}, {'Longball': True}, {'Angle': '6.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,115916.0,76.9,1.6,,,,,,,,,,,1694372,Pass,25.6,443.0,2520492973.0,Real Madrid - Liverpool,Liverpool,Away,0.012355832521012,0.012355832521012,Fabinho,True,False,,False,,
531,245.5,25.0,38.5,26,76.9,1.6,25.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '1'}",[],True,400828.0,95.2,13.7,,,,,,247.0,,,,,1694372,Carry,25.641666666666666,,,,,,0.0156240704651122,0.0156240704651122,Darwin Núñez,True,True,,False,,True
532,238.0,25.0,41.0,52,14.8,95.6,25.0,1.0,,Unsuccessful,"[{'OppositeRelatedEvent': '246'}, {'Defensive': True}, {'Zone': 'Back'}]",['challengeLost'],False,106875.0,,,,,,,,,,,,,1694372,Challenge,25.683333333333334,444.0,2520492977.0,Real Madrid - Liverpool,Real Madrid,Home,,,Nacho,True,False,,False,,
533,246.0,25.0,41.0,26,85.2,4.4,25.0,1.0,,Successful,"[{'Offensive': True}, {'StandingSave': True}, {'OppositeRelatedEvent': '238'}, {'Zone': 'Right'}]","['touches', 'dribbleWon']",True,400828.0,,,,,,,,,,,,,1694372,TakeOn,25.683333333333334,445.0,2520492995.0,Real Madrid - Liverpool,Liverpool,Away,,,Darwin Núñez,True,False,,False,,
534,838.0,25.0,44.0,26,94.0,13.8,25.0,1.0,,Unsuccessful,"[{'Offensive': True}, {'StandingSave': True}, {'Zone': 'Right'}]","['touches', 'dribbleLost']",True,400828.0,,,,,,,,,,,,,1694372,TakeOn,25.73333333333333,446.0,2520553665.0,Real Madrid - Liverpool,Liverpool,Away,,,Darwin Núñez,True,False,,False,,
535,247.0,25.0,46.0,26,95.2,13.7,25.0,1.0,,Successful,"[{'Angle': '1.7'}, {'StandingSave': True}, {'Longball': True}, {'RightFoot': True}, {'Cross': True}, {'Chipped': True}, {'PassEndY': '80.6'}, {'Zone': 'Left'}, {'PassEndX': '90.3'}, {'Length': '45.8'}]","['touches', 'passForwardZoneAccurate', 'passRightFoot', 'passChipped', 'passCrossAccurate', 'passBack', 'passLeft', 'finalThird', 'pos']",True,400828.0,90.3,80.6,,,,,,,,,,,1694372,Pass,25.766666666666666,447.0,2520493027.0,Real Madrid - Liverpool,Liverpool,Away,0.0145069129060967,0.0145069129060967,Darwin Núñez,True,False,,False,,
536,248.0,25.0,50.0,26,90.3,80.6,25.0,1.0,,Unsuccessful,"[{'Chipped': True}, {'Zone': 'Center'}, {'PassEndY': '49.6'}, {'StandingSave': True}, {'Angle': '4.4'}, {'Length': '22.3'}, {'PassEndX': '83.4'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passBack', 'passRight', 'finalThird', 'pos']",True,115726.0,83.4,49.6,,,,,,,,,,,1694372,Pass,25.83333333333333,448.0,2520493047.0,Real Madrid - Liverpool,Liverpool,Away,,,Andrew Robertson,True,True,,False,,
537,239.0,25.0,52.0,52,15.5,40.1,25.0,1.0,,Successful,"[{'Zone': 'Back'}, {'Head': True}]","['touches', 'interceptionAll', 'interceptionIntheBox', 'interceptionWon']",True,20874.0,,,,,,,,,,,,,1694372,Interception,25.866666666666667,449.0,2520493037.0,Real Madrid - Liverpool,Real Madrid,Home,,,Luka Modric,True,False,,True,,
538,249.0,25.0,55.0,26,70.2,34.6,25.0,1.0,,Successful,"[{'PassEndY': '19.4'}, {'StandingSave': True}, {'Zone': 'Right'}, {'Length': '12.4'}, {'PassEndX': '76.8'}, {'Angle': '5.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,115916.0,76.8,19.4,,,,,,,,,,,1694372,Pass,25.916666666666668,450.0,2520493073.0,Real Madrid - Liverpool,Liverpool,Away,0.0039032301612874,0.0039032301612874,Fabinho,True,False,,False,,
539,250.0,25.0,57.0,26,77.7,20.0,25.0,1.0,,Successful,"[{'StandingSave': True}, {'RightFoot': True}, {'IntentionalAssist': True}, {'PassEndX': '88.6'}, {'ShotAssist': '13'}, {'PassEndY': '46.1'}, {'Angle': '1.0'}, {'Zone': 'Center'}, {'Length': '21.1'}, {'Cross': True}, {'Chipped': True}, {'KeyPass': True}]","['touches', 'passForwardZoneAccurate', 'passKey', 'passRightFoot', 'passChipped', 'passCrossAccurate', 'keyPassShort', 'keyPassCross', 'passForward', 'passLeft', 'finalThird', 'pos']",True,318871.0,88.6,46.1,,,,,,,,,,,1694372,Pass,25.95,451.0,2520493093.0,Real Madrid - Liverpool,Liverpool,Away,0.0798970368636428,0.0798970368636428,Trent Alexander-Arnold,True,True,True,False,,
540,251.0,25.0,58.0,26,88.0,44.7,25.0,1.0,,Successful,"[{'GoalMouthY': '68.9'}, {'Assisted': True}, {'RegularPlay': True}, {'IntentionalAssist': True}, {'RelatedEventId': '250'}, {'BoxCentre': True}, {'Head': True}, {'Zone': 'Center'}, {'MissLeft': True}, {'StandingSave': True}, {'GoalMouthZ': '5.6'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotHead']",True,352825.0,,,,,5.6,68.9,True,250.0,318871.0,,,,1694372,MissedShots,25.966666666666665,452.0,2520493099.0,Real Madrid - Liverpool,Liverpool,Away,,,Cody Gakpo,True,False,,False,,
541,241.0,26.0,14.0,52,4.6,47.6,26.0,1.0,,Successful,"[{'PassEndY': '33.8'}, {'GoalKick': True}, {'Length': '29.2'}, {'Angle': '6.0'}, {'PassEndX': '30.9'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,73798.0,30.9,33.8,,,,,,,,,,,1694372,Pass,26.23333333333333,453.0,2520493261.0,Real Madrid - Liverpool,Real Madrid,Home,0.0019758066903089,0.0019758066903089,Thibaut Courtois,False,True,,False,,
